[FWD-POST] #878 | Mixed_5d.branch5x5_2.bn                  | out[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-POST] #879 | Mixed_5d.branch5x5_2.bn                  | out[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-PRE] #880 | relu_relu_21                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-PRE] #881 | relu_relu_21                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-POST] #882 | relu_relu_21                             | out[0]=shape=(4, 64, 25, 25) ptr=20617213742080 size=640000B
[FWD-POST] #883 | relu_relu_21                             | out[0]=shape=(4, 64, 25, 25) ptr=20617213742080 size=640000B
[FWD-PRE] #884 | Mixed_5d.branch3x3dbl_1.conv             | inp[0]=shape=(4, 288, 25, 25) ptr=20617376038912 size=2880000B
[FWD-PRE] #884 | Mixed_5d.branch3x3dbl_1.conv             | weight=shape=(64, 288, 1, 1) ptr=20616938959360 size=73728B
[FWD-PRE] #885 | Mixed_5d.branch3x3dbl_1.conv             | inp[0]=shape=(4, 288, 25, 25) ptr=20617376038912 size=2880000B
[FWD-PRE] #885 | Mixed_5d.branch3x3dbl_1.conv             | weight=shape=(64, 288, 1, 1) ptr=20616938959360 size=73728B
[FWD-POST] #886 | Mixed_5d.branch3x3dbl_1.conv             | out[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-POST] #887 | Mixed_5d.branch3x3dbl_1.conv             | out[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-PRE] #888 | Mixed_5d.branch3x3dbl_1.bn               | inp[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-PRE] #888 | Mixed_5d.branch3x3dbl_1.bn               | weight=shape=(64,) ptr=20616937730560 size=256B
[FWD-PRE] #888 | Mixed_5d.branch3x3dbl_1.bn               | bias=shape=(64,) ptr=20616937731072 size=256B
[FWD-PRE] #888 | Mixed_5d.branch3x3dbl_1.bn               | running_mean=shape=(64,) ptr=20616937731584 size=256B
[FWD-PRE] #888 | Mixed_5d.branch3x3dbl_1.bn               | running_var=shape=(64,) ptr=20616937732096 size=256B
[FWD-PRE] #889 | Mixed_5d.branch3x3dbl_1.bn               | inp[0]=shape=(4, 64, 25, 25) ptr=20617213101568 size=640000B
[FWD-PRE] #889 | Mixed_5d.branch3x3dbl_1.bn               | weight=shape=(64,) ptr=20616937730560 size=256B
[FWD-PRE] #889 | Mixed_5d.branch3x3dbl_1.bn               | bias=shape=(64,) ptr=20616937731072 size=256B
[FWD-PRE] #889 | Mixed_5d.branch3x3dbl_1.bn               | running_mean=shape=(64,) ptr=20616937731584 size=256B
[FWD-PRE] #889 | Mixed_5d.branch3x3dbl_1.bn               | running_var=shape=(64,) ptr=20616937732096 size=256B
[FWD-POST] #890 | Mixed_5d.branch3x3dbl_1.bn               | out[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-POST] #891 | Mixed_5d.branch3x3dbl_1.bn               | out[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-PRE] #892 | relu_relu_22                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-PRE] #893 | relu_relu_22                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-POST] #894 | relu_relu_22                             | out[0]=shape=(4, 64, 25, 25) ptr=20617219393024 size=640000B
[FWD-POST] #895 | relu_relu_22                             | out[0]=shape=(4, 64, 25, 25) ptr=20617219393024 size=640000B
[FWD-PRE] #896 | Mixed_5d.branch3x3dbl_2.conv             | inp[0]=shape=(4, 64, 25, 25) ptr=20617219393024 size=640000B
[FWD-PRE] #896 | Mixed_5d.branch3x3dbl_2.conv             | weight=shape=(96, 64, 3, 3) ptr=20616939033600 size=221184B
[FWD-PRE] #897 | Mixed_5d.branch3x3dbl_2.conv             | inp[0]=shape=(4, 64, 25, 25) ptr=20617219393024 size=640000B
[FWD-PRE] #897 | Mixed_5d.branch3x3dbl_2.conv             | weight=shape=(96, 64, 3, 3) ptr=20616939033600 size=221184B
[FWD-POST] #898 | Mixed_5d.branch3x3dbl_2.conv             | out[0]=shape=(4, 96, 25, 25) ptr=20617220849664 size=960000B
[FWD-POST] #899 | Mixed_5d.branch3x3dbl_2.conv             | out[0]=shape=(4, 96, 25, 25) ptr=20617220849664 size=960000B
[FWD-PRE] #900 | Mixed_5d.branch3x3dbl_2.bn               | inp[0]=shape=(4, 96, 25, 25) ptr=20617220849664 size=960000B
[FWD-PRE] #900 | Mixed_5d.branch3x3dbl_2.bn               | weight=shape=(96,) ptr=20616937733120 size=384B
[FWD-PRE] #900 | Mixed_5d.branch3x3dbl_2.bn               | bias=shape=(96,) ptr=20616937733632 size=384B
[FWD-PRE] #900 | Mixed_5d.branch3x3dbl_2.bn               | running_mean=shape=(96,) ptr=20616939255296 size=384B
[FWD-PRE] #900 | Mixed_5d.branch3x3dbl_2.bn               | running_var=shape=(96,) ptr=20616939255808 size=384B
[FWD-PRE] #901 | Mixed_5d.branch3x3dbl_2.bn               | inp[0]=shape=(4, 96, 25, 25) ptr=20617220849664 size=960000B
[FWD-PRE] #901 | Mixed_5d.branch3x3dbl_2.bn               | weight=shape=(96,) ptr=20616937733120 size=384B
[FWD-PRE] #901 | Mixed_5d.branch3x3dbl_2.bn               | bias=shape=(96,) ptr=20616937733632 size=384B
[FWD-PRE] #901 | Mixed_5d.branch3x3dbl_2.bn               | running_mean=shape=(96,) ptr=20616939255296 size=384B
[FWD-PRE] #901 | Mixed_5d.branch3x3dbl_2.bn               | running_var=shape=(96,) ptr=20616939255808 size=384B
[FWD-POST] #902 | Mixed_5d.branch3x3dbl_2.bn               | out[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-POST] #903 | Mixed_5d.branch3x3dbl_2.bn               | out[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-PRE] #904 | relu_relu_23                             | inp[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-PRE] #905 | relu_relu_23                             | inp[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-POST] #906 | relu_relu_23                             | out[0]=shape=(4, 96, 25, 25) ptr=20617222946816 size=960000B
[FWD-POST] #907 | relu_relu_23                             | out[0]=shape=(4, 96, 25, 25) ptr=20617222946816 size=960000B
[FWD-PRE] #908 | Mixed_5d.branch3x3dbl_3.conv             | inp[0]=shape=(4, 96, 25, 25) ptr=20617222946816 size=960000B
[FWD-PRE] #908 | Mixed_5d.branch3x3dbl_3.conv             | weight=shape=(96, 96, 3, 3) ptr=20616939256832 size=331776B
[FWD-PRE] #909 | Mixed_5d.branch3x3dbl_3.conv             | inp[0]=shape=(4, 96, 25, 25) ptr=20617222946816 size=960000B
[FWD-PRE] #909 | Mixed_5d.branch3x3dbl_3.conv             | weight=shape=(96, 96, 3, 3) ptr=20616939256832 size=331776B
[FWD-POST] #910 | Mixed_5d.branch3x3dbl_3.conv             | out[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-POST] #911 | Mixed_5d.branch3x3dbl_3.conv             | out[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-PRE] #912 | Mixed_5d.branch3x3dbl_3.bn               | inp[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-PRE] #912 | Mixed_5d.branch3x3dbl_3.bn               | weight=shape=(96,) ptr=20616939589120 size=384B
[FWD-PRE] #912 | Mixed_5d.branch3x3dbl_3.bn               | bias=shape=(96,) ptr=20616939589632 size=384B
[FWD-PRE] #912 | Mixed_5d.branch3x3dbl_3.bn               | running_mean=shape=(96,) ptr=20616939590144 size=384B
[FWD-PRE] #912 | Mixed_5d.branch3x3dbl_3.bn               | running_var=shape=(96,) ptr=20616939590656 size=384B
[FWD-PRE] #913 | Mixed_5d.branch3x3dbl_3.bn               | inp[0]=shape=(4, 96, 25, 25) ptr=20617221810176 size=960000B
[FWD-PRE] #913 | Mixed_5d.branch3x3dbl_3.bn               | weight=shape=(96,) ptr=20616939589120 size=384B
[FWD-PRE] #913 | Mixed_5d.branch3x3dbl_3.bn               | bias=shape=(96,) ptr=20616939589632 size=384B
[FWD-PRE] #913 | Mixed_5d.branch3x3dbl_3.bn               | running_mean=shape=(96,) ptr=20616939590144 size=384B
[FWD-PRE] #913 | Mixed_5d.branch3x3dbl_3.bn               | running_var=shape=(96,) ptr=20616939590656 size=384B
[FWD-POST] #914 | Mixed_5d.branch3x3dbl_3.bn               | out[0]=shape=(4, 96, 25, 25) ptr=20617223907328 size=960000B
[FWD-POST] #915 | Mixed_5d.branch3x3dbl_3.bn               | out[0]=shape=(4, 96, 25, 25) ptr=20617223907328 size=960000B
[FWD-PRE] #916 | relu_relu_24                             | inp[0]=shape=(4, 96, 25, 25) ptr=20617223907328 size=960000B
[FWD-PRE] #917 | relu_relu_24                             | inp[0]=shape=(4, 96, 25, 25) ptr=20617223907328 size=960000B
[FWD-POST] #918 | relu_relu_24                             | out[0]=shape=(4, 96, 25, 25) ptr=20617225043968 size=960000B
[FWD-POST] #919 | relu_relu_24                             | out[0]=shape=(4, 96, 25, 25) ptr=20617225043968 size=960000B
[FWD-PRE] #920 | Mixed_5d.branch_pool.conv                | inp[0]=shape=(4, 288, 25, 25) ptr=20617378919424 size=2880000B
[FWD-PRE] #920 | Mixed_5d.branch_pool.conv                | weight=shape=(64, 288, 1, 1) ptr=20616939591680 size=73728B
[FWD-PRE] #921 | Mixed_5d.branch_pool.conv                | inp[0]=shape=(4, 288, 25, 25) ptr=20617378919424 size=2880000B
[FWD-PRE] #921 | Mixed_5d.branch_pool.conv                | weight=shape=(64, 288, 1, 1) ptr=20616939591680 size=73728B
[FWD-POST] #922 | Mixed_5d.branch_pool.conv                | out[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-POST] #923 | Mixed_5d.branch_pool.conv                | out[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-PRE] #924 | Mixed_5d.branch_pool.bn                  | inp[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-PRE] #924 | Mixed_5d.branch_pool.bn                  | weight=shape=(64,) ptr=20616939665920 size=256B
[FWD-PRE] #924 | Mixed_5d.branch_pool.bn                  | bias=shape=(64,) ptr=20616939666432 size=256B
[FWD-PRE] #924 | Mixed_5d.branch_pool.bn                  | running_mean=shape=(64,) ptr=20616939666944 size=256B
[FWD-PRE] #924 | Mixed_5d.branch_pool.bn                  | running_var=shape=(64,) ptr=20616939667456 size=256B
[FWD-PRE] #925 | Mixed_5d.branch_pool.bn                  | inp[0]=shape=(4, 64, 25, 25) ptr=20617218752512 size=640000B
[FWD-PRE] #925 | Mixed_5d.branch_pool.bn                  | weight=shape=(64,) ptr=20616939665920 size=256B
[FWD-PRE] #925 | Mixed_5d.branch_pool.bn                  | bias=shape=(64,) ptr=20616939666432 size=256B
[FWD-PRE] #925 | Mixed_5d.branch_pool.bn                  | running_mean=shape=(64,) ptr=20616939666944 size=256B
[FWD-PRE] #925 | Mixed_5d.branch_pool.bn                  | running_var=shape=(64,) ptr=20616939667456 size=256B
[FWD-POST] #926 | Mixed_5d.branch_pool.bn                  | out[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-POST] #927 | Mixed_5d.branch_pool.bn                  | out[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-PRE] #928 | relu_relu_25                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-PRE] #929 | relu_relu_25                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-POST] #930 | relu_relu_25                             | out[0]=shape=(4, 64, 25, 25) ptr=20617223907328 size=640000B
[FWD-POST] #931 | relu_relu_25                             | out[0]=shape=(4, 64, 25, 25) ptr=20617223907328 size=640000B
[FWD-POST] #934 | cat_cat_2                                | out[0]=shape=(4, 288, 25, 25) ptr=20617047466496 size=2880000B
[FWD-POST] #935 | cat_cat_2                                | out[0]=shape=(4, 288, 25, 25) ptr=20617047466496 size=2880000B
[FWD-PRE] #936 | Mixed_6a.branch3x3.conv                  | inp[0]=shape=(4, 288, 25, 25) ptr=20617047466496 size=2880000B
[FWD-PRE] #936 | Mixed_6a.branch3x3.conv                  | weight=shape=(384, 288, 3, 3) ptr=20616939831296 size=3981312B
[FWD-PRE] #937 | Mixed_6a.branch3x3.conv                  | inp[0]=shape=(4, 288, 25, 25) ptr=20617047466496 size=2880000B
[FWD-PRE] #937 | Mixed_6a.branch3x3.conv                  | weight=shape=(384, 288, 3, 3) ptr=20616939831296 size=3981312B
[FWD-POST] #938 | Mixed_6a.branch3x3.conv                  | out[0]=shape=(4, 384, 12, 12) ptr=20617226004480 size=884736B
[FWD-POST] #939 | Mixed_6a.branch3x3.conv                  | out[0]=shape=(4, 384, 12, 12) ptr=20617226004480 size=884736B
[FWD-PRE] #940 | Mixed_6a.branch3x3.bn                    | inp[0]=shape=(4, 384, 12, 12) ptr=20617226004480 size=884736B
[FWD-PRE] #940 | Mixed_6a.branch3x3.bn                    | weight=shape=(384,) ptr=20616939668480 size=1536B
[FWD-PRE] #940 | Mixed_6a.branch3x3.bn                    | bias=shape=(384,) ptr=20616939670528 size=1536B
[FWD-PRE] #940 | Mixed_6a.branch3x3.bn                    | running_mean=shape=(384,) ptr=20616939672576 size=1536B
[FWD-PRE] #940 | Mixed_6a.branch3x3.bn                    | running_var=shape=(384,) ptr=20616939674624 size=1536B
[FWD-PRE] #941 | Mixed_6a.branch3x3.bn                    | inp[0]=shape=(4, 384, 12, 12) ptr=20617226004480 size=884736B
[FWD-PRE] #941 | Mixed_6a.branch3x3.bn                    | weight=shape=(384,) ptr=20616939668480 size=1536B
[FWD-PRE] #941 | Mixed_6a.branch3x3.bn                    | bias=shape=(384,) ptr=20616939670528 size=1536B
[FWD-PRE] #941 | Mixed_6a.branch3x3.bn                    | running_mean=shape=(384,) ptr=20616939672576 size=1536B
[FWD-PRE] #941 | Mixed_6a.branch3x3.bn                    | running_var=shape=(384,) ptr=20616939674624 size=1536B
[FWD-POST] #942 | Mixed_6a.branch3x3.bn                    | out[0]=shape=(4, 384, 12, 12) ptr=20617227141120 size=884736B
[FWD-POST] #943 | Mixed_6a.branch3x3.bn                    | out[0]=shape=(4, 384, 12, 12) ptr=20617227141120 size=884736B
[FWD-PRE] #944 | relu_relu_26                             | inp[0]=shape=(4, 384, 12, 12) ptr=20617227141120 size=884736B
[FWD-PRE] #945 | relu_relu_26                             | inp[0]=shape=(4, 384, 12, 12) ptr=20617227141120 size=884736B
[FWD-POST] #946 | relu_relu_26                             | out[0]=shape=(4, 384, 12, 12) ptr=20617228026368 size=884736B
[FWD-POST] #947 | relu_relu_26                             | out[0]=shape=(4, 384, 12, 12) ptr=20617228026368 size=884736B
[FWD-PRE] #948 | Mixed_6a.branch3x3dbl_1.conv             | inp[0]=shape=(4, 288, 25, 25) ptr=20617047466496 size=2880000B
[FWD-PRE] #948 | Mixed_6a.branch3x3dbl_1.conv             | weight=shape=(64, 288, 1, 1) ptr=20616939677184 size=73728B
[FWD-PRE] #949 | Mixed_6a.branch3x3dbl_1.conv             | inp[0]=shape=(4, 288, 25, 25) ptr=20617047466496 size=2880000B
[FWD-PRE] #949 | Mixed_6a.branch3x3dbl_1.conv             | weight=shape=(64, 288, 1, 1) ptr=20616939677184 size=73728B
[FWD-POST] #950 | Mixed_6a.branch3x3dbl_1.conv             | out[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-POST] #951 | Mixed_6a.branch3x3dbl_1.conv             | out[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-PRE] #952 | Mixed_6a.branch3x3dbl_1.bn               | inp[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-PRE] #952 | Mixed_6a.branch3x3dbl_1.bn               | weight=shape=(64,) ptr=20616939751424 size=256B
[FWD-PRE] #952 | Mixed_6a.branch3x3dbl_1.bn               | bias=shape=(64,) ptr=20616939751936 size=256B
[FWD-PRE] #952 | Mixed_6a.branch3x3dbl_1.bn               | running_mean=shape=(64,) ptr=20616939752448 size=256B
[FWD-PRE] #952 | Mixed_6a.branch3x3dbl_1.bn               | running_var=shape=(64,) ptr=20616939752960 size=256B
[FWD-PRE] #953 | Mixed_6a.branch3x3dbl_1.bn               | inp[0]=shape=(4, 64, 25, 25) ptr=20617220033536 size=640000B
[FWD-PRE] #953 | Mixed_6a.branch3x3dbl_1.bn               | weight=shape=(64,) ptr=20616939751424 size=256B
[FWD-PRE] #953 | Mixed_6a.branch3x3dbl_1.bn               | bias=shape=(64,) ptr=20616939751936 size=256B
[FWD-PRE] #953 | Mixed_6a.branch3x3dbl_1.bn               | running_mean=shape=(64,) ptr=20616939752448 size=256B
[FWD-PRE] #953 | Mixed_6a.branch3x3dbl_1.bn               | running_var=shape=(64,) ptr=20616939752960 size=256B
[FWD-POST] #954 | Mixed_6a.branch3x3dbl_1.bn               | out[0]=shape=(4, 64, 25, 25) ptr=20617227141120 size=640000B
[FWD-POST] #955 | Mixed_6a.branch3x3dbl_1.bn               | out[0]=shape=(4, 64, 25, 25) ptr=20617227141120 size=640000B
[FWD-PRE] #956 | relu_relu_27                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617227141120 size=640000B
[FWD-PRE] #957 | relu_relu_27                             | inp[0]=shape=(4, 64, 25, 25) ptr=20617227141120 size=640000B
[FWD-POST] #958 | relu_relu_27                             | out[0]=shape=(4, 64, 25, 25) ptr=20617235529728 size=640000B
[FWD-POST] #959 | relu_relu_27                             | out[0]=shape=(4, 64, 25, 25) ptr=20617235529728 size=640000B
[FWD-PRE] #960 | Mixed_6a.branch3x3dbl_2.conv             | inp[0]=shape=(4, 64, 25, 25) ptr=20617235529728 size=640000B
[FWD-PRE] #960 | Mixed_6a.branch3x3dbl_2.conv             | weight=shape=(96, 64, 3, 3) ptr=20616960802816 size=221184B
[FWD-PRE] #961 | Mixed_6a.branch3x3dbl_2.conv             | inp[0]=shape=(4, 64, 25, 25) ptr=20617235529728 size=640000B
[FWD-PRE] #961 | Mixed_6a.branch3x3dbl_2.conv             | weight=shape=(96, 64, 3, 3) ptr=20616960802816 size=221184B
[FWD-POST] #962 | Mixed_6a.branch3x3dbl_2.conv             | out[0]=shape=(4, 96, 25, 25) ptr=20617236170240 size=960000B
[FWD-POST] #963 | Mixed_6a.branch3x3dbl_2.conv             | out[0]=shape=(4, 96, 25, 25) ptr=20617236170240 size=960000B
[FWD-PRE] #964 | Mixed_6a.branch3x3dbl_2.bn               | inp[0]=shape=(4, 96, 25, 25) ptr=20617236170240 size=960000B
[FWD-PRE] #964 | Mixed_6a.branch3x3dbl_2.bn               | weight=shape=(96,) ptr=20616939753984 size=384B
[FWD-PRE] #964 | Mixed_6a.branch3x3dbl_2.bn               | bias=shape=(96,) ptr=20616939754496 size=384B
[FWD-PRE] #964 | Mixed_6a.branch3x3dbl_2.bn               | running_mean=shape=(96,) ptr=20616939755008 size=384B
[FWD-PRE] #964 | Mixed_6a.branch3x3dbl_2.bn               | running_var=shape=(96,) ptr=20616939755520 size=384B
[FWD-PRE] #965 | Mixed_6a.branch3x3dbl_2.bn               | inp[0]=shape=(4, 96, 25, 25) ptr=20617236170240 size=960000B
[FWD-PRE] #965 | Mixed_6a.branch3x3dbl_2.bn               | weight=shape=(96,) ptr=20616939753984 size=384B
[FWD-PRE] #965 | Mixed_6a.branch3x3dbl_2.bn               | bias=shape=(96,) ptr=20616939754496 size=384B
[FWD-PRE] #965 | Mixed_6a.branch3x3dbl_2.bn               | running_mean=shape=(96,) ptr=20616939755008 size=384B
[FWD-PRE] #965 | Mixed_6a.branch3x3dbl_2.bn               | running_var=shape=(96,) ptr=20616939755520 size=384B
[FWD-POST] #966 | Mixed_6a.branch3x3dbl_2.bn               | out[0]=shape=(4, 96, 25, 25) ptr=20617243918336 size=960000B
[FWD-POST] #967 | Mixed_6a.branch3x3dbl_2.bn               | out[0]=shape=(4, 96, 25, 25) ptr=20617243918336 size=960000B
[FWD-PRE] #968 | relu_relu_28                             | inp[0]=shape=(4, 96, 25, 25) ptr=20617243918336 size=960000B
[FWD-PRE] #969 | relu_relu_28                             | inp[0]=shape=(4, 96, 25, 25) ptr=20617243918336 size=960000B
[FWD-POST] #970 | relu_relu_28                             | out[0]=shape=(4, 96, 25, 25) ptr=20617244878848 size=960000B
[FWD-POST] #971 | relu_relu_28                             | out[0]=shape=(4, 96, 25, 25) ptr=20617244878848 size=960000B
[FWD-PRE] #972 | Mixed_6a.branch3x3dbl_3.conv             | inp[0]=shape=(4, 96, 25, 25) ptr=20617244878848 size=960000B
[FWD-PRE] #972 | Mixed_6a.branch3x3dbl_3.conv             | weight=shape=(96, 96, 3, 3) ptr=20616961024512 size=331776B
[FWD-PRE] #973 | Mixed_6a.branch3x3dbl_3.conv             | inp[0]=shape=(4, 96, 25, 25) ptr=20617244878848 size=960000B
[FWD-PRE] #973 | Mixed_6a.branch3x3dbl_3.conv             | weight=shape=(96, 96, 3, 3) ptr=20616961024512 size=331776B
[FWD-POST] #974 | Mixed_6a.branch3x3dbl_3.conv             | out[0]=shape=(4, 96, 12, 12) ptr=20617229878784 size=221184B
[FWD-POST] #975 | Mixed_6a.branch3x3dbl_3.conv             | out[0]=shape=(4, 96, 12, 12) ptr=20617229878784 size=221184B
[FWD-PRE] #976 | Mixed_6a.branch3x3dbl_3.bn               | inp[0]=shape=(4, 96, 12, 12) ptr=20617229878784 size=221184B
[FWD-PRE] #976 | Mixed_6a.branch3x3dbl_3.bn               | weight=shape=(96,) ptr=20616939756544 size=384B
[FWD-PRE] #976 | Mixed_6a.branch3x3dbl_3.bn               | bias=shape=(96,) ptr=20616939757056 size=384B
[FWD-PRE] #976 | Mixed_6a.branch3x3dbl_3.bn               | running_mean=shape=(96,) ptr=20616939757568 size=384B
[FWD-PRE] #976 | Mixed_6a.branch3x3dbl_3.bn               | running_var=shape=(96,) ptr=20616939758080 size=384B
[FWD-PRE] #977 | Mixed_6a.branch3x3dbl_3.bn               | inp[0]=shape=(4, 96, 12, 12) ptr=20617229878784 size=221184B
[FWD-PRE] #977 | Mixed_6a.branch3x3dbl_3.bn               | weight=shape=(96,) ptr=20616939756544 size=384B
[FWD-PRE] #977 | Mixed_6a.branch3x3dbl_3.bn               | bias=shape=(96,) ptr=20616939757056 size=384B
[FWD-PRE] #977 | Mixed_6a.branch3x3dbl_3.bn               | running_mean=shape=(96,) ptr=20616939757568 size=384B
[FWD-PRE] #977 | Mixed_6a.branch3x3dbl_3.bn               | running_var=shape=(96,) ptr=20616939758080 size=384B
[FWD-POST] #978 | Mixed_6a.branch3x3dbl_3.bn               | out[0]=shape=(4, 96, 12, 12) ptr=20617226889728 size=221184B
[FWD-POST] #979 | Mixed_6a.branch3x3dbl_3.bn               | out[0]=shape=(4, 96, 12, 12) ptr=20617226889728 size=221184B
[FWD-PRE] #980 | relu_relu_29                             | inp[0]=shape=(4, 96, 12, 12) ptr=20617226889728 size=221184B
[FWD-PRE] #981 | relu_relu_29                             | inp[0]=shape=(4, 96, 12, 12) ptr=20617226889728 size=221184B
[FWD-POST] #982 | relu_relu_29                             | out[0]=shape=(4, 96, 12, 12) ptr=20617247860736 size=221184B
[FWD-POST] #983 | relu_relu_29                             | out[0]=shape=(4, 96, 12, 12) ptr=20617247860736 size=221184B
[FWD-POST] #986 | cat_cat_3                                | out[0]=shape=(4, 768, 12, 12) ptr=20617381799936 size=1769472B
[FWD-POST] #987 | cat_cat_3                                | out[0]=shape=(4, 768, 12, 12) ptr=20617381799936 size=1769472B
[FWD-PRE] #988 | Mixed_6b.branch1x1.conv                  | inp[0]=shape=(4, 768, 12, 12) ptr=20617381799936 size=1769472B
[FWD-PRE] #988 | Mixed_6b.branch1x1.conv                  | weight=shape=(192, 768, 1, 1) ptr=20616961356800 size=589824B
[FWD-PRE] #989 | Mixed_6b.branch1x1.conv                  | inp[0]=shape=(4, 768, 12, 12) ptr=20617381799936 size=1769472B
[FWD-PRE] #989 | Mixed_6b.branch1x1.conv                  | weight=shape=(192, 768, 1, 1) ptr=20616961356800 size=589824B
[FWD-POST] #990 | Mixed_6b.branch1x1.conv                  | out[0]=shape=(4, 192, 12, 12) ptr=20617262318592 size=442368B
[FWD-POST] #991 | Mixed_6b.branch1x1.conv                  | out[0]=shape=(4, 192, 12, 12) ptr=20617262318592 size=442368B
[FWD-PRE] #992 | Mixed_6b.branch1x1.bn                    | inp[0]=shape=(4, 192, 12, 12) ptr=20617262318592 size=442368B
[FWD-PRE] #992 | Mixed_6b.branch1x1.bn                    | weight=shape=(192,) ptr=20616939759104 size=768B
[FWD-PRE] #992 | Mixed_6b.branch1x1.bn                    | bias=shape=(192,) ptr=20616939760128 size=768B
[FWD-PRE] #992 | Mixed_6b.branch1x1.bn                    | running_mean=shape=(192,) ptr=20616939761152 size=768B
[FWD-PRE] #992 | Mixed_6b.branch1x1.bn                    | running_var=shape=(192,) ptr=20616939762176 size=768B
[FWD-PRE] #993 | Mixed_6b.branch1x1.bn                    | inp[0]=shape=(4, 192, 12, 12) ptr=20617262318592 size=442368B
[FWD-PRE] #993 | Mixed_6b.branch1x1.bn                    | weight=shape=(192,) ptr=20616939759104 size=768B
[FWD-PRE] #993 | Mixed_6b.branch1x1.bn                    | bias=shape=(192,) ptr=20616939760128 size=768B
[FWD-PRE] #993 | Mixed_6b.branch1x1.bn                    | running_mean=shape=(192,) ptr=20616939761152 size=768B
[FWD-PRE] #993 | Mixed_6b.branch1x1.bn                    | running_var=shape=(192,) ptr=20616939762176 size=768B
[FWD-POST] #994 | Mixed_6b.branch1x1.bn                    | out[0]=shape=(4, 192, 12, 12) ptr=20617264415744 size=442368B
[FWD-POST] #995 | Mixed_6b.branch1x1.bn                    | out[0]=shape=(4, 192, 12, 12) ptr=20617264415744 size=442368B
[FWD-PRE] #996 | relu_relu_30                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617264415744 size=442368B
[FWD-PRE] #997 | relu_relu_30                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617264415744 size=442368B
[FWD-POST] #998 | relu_relu_30                             | out[0]=shape=(4, 192, 12, 12) ptr=20617276998656 size=442368B
[FWD-POST] #999 | relu_relu_30                             | out[0]=shape=(4, 192, 12, 12) ptr=20617276998656 size=442368B
[FWD-PRE] #1000 | Mixed_6b.branch7x7_1.conv                | inp[0]=shape=(4, 768, 12, 12) ptr=20617381799936 size=1769472B
[FWD-PRE] #1000 | Mixed_6b.branch7x7_1.conv                | weight=shape=(128, 768, 1, 1) ptr=20616961947136 size=393216B
[FWD-PRE] #1001 | Mixed_6b.branch7x7_1.conv                | inp[0]=shape=(4, 768, 12, 12) ptr=20617381799936 size=1769472B
[FWD-PRE] #1001 | Mixed_6b.branch7x7_1.conv                | weight=shape=(128, 768, 1, 1) ptr=20616961947136 size=393216B
[FWD-POST] #1002 | Mixed_6b.branch7x7_1.conv                | out[0]=shape=(4, 128, 12, 12) ptr=20617208907264 size=294912B
[FWD-POST] #1003 | Mixed_6b.branch7x7_1.conv                | out[0]=shape=(4, 128, 12, 12) ptr=20617208907264 size=294912B
[FWD-PRE] #1004 | Mixed_6b.branch7x7_1.bn                  | inp[0]=shape=(4, 128, 12, 12) ptr=20617208907264 size=294912B
[FWD-PRE] #1004 | Mixed_6b.branch7x7_1.bn                  | weight=shape=(128,) ptr=20616939763712 size=512B
